gene_id,HSC,MPPa,MPPb,MPPc
B430319G15Rik,0.607101068,0.655645226,0.628029489,0.323099536
B4galnt1,72.93833499,76.6090969,196.3094789,168.3519169
B4galnt2,1.819814435,1.04940644,0.688575532,0.975475785
B4galnt3,0,0,0,0
B4galnt4,9.387326201,4.88207997,4.484457499,3.053677851
B4galt1,65.73292964,72.85565146,73.54841004,67.62261201
B4galt2,1.560362183,0.584002728,0.314336265,0.554790031
B4galt3,16.44012092,16.20911253,16.45453545,23.74407856
B4galt4,44.33270324,20.21615753,27.19665615,19.19345216
B4galt5,21.69048908,16.86836284,24.97399003,20.80481598
B4galt6,31.93007642,13.97862147,17.42487974,17.30520374
B4galt7,10.47946819,7.1525345,8.759300421,10.88937732
B4gat1,13.77328676,7.894357893,7.573370463,12.97110751
B630005N14Rik,37.57392857,37.64934651,27.79522685,18.7215166
B630019K06Rik,6.685706834,6.493646058,7.458562639,3.635810448
B830017H08Rik,1.023793315,1.962419151,0.323115441,0.204209571
B930018H19Rik,0.135262456,0.062929014,0.022660922,0
B930025P03Rik,0,0,0,0
B930041F14Rik,24.680008,20.75223801,22.49577786,15.81438006
B930059L03Rik,0.503726152,0.339969971,1.489954605,2.141730296
B930092H01Rik,0,0,0,0
B9d1,7.895839669,5.031010063,2.153267822,3.645917327
B9d2,54.51092022,69.40051855,79.22554107,122.0322095
BB014433,0,0,0,0
BB019430,0,0,0,0
BB031773,0,0,0.161448946,0
BB123696,0,0,0,0
BB283400,0,0,0,0
BB287469,0.202804831,0.057612764,0.069933811,0
BB557941,1.096268005,1.096828858,0.506141953,0.357852689
BC002163,104.9870403,173.9338382,138.1600154,136.3304902
BC003331,46.5989404,55.91177191,47.44951629,37.21423642
BC003965,52.3380265,44.83508213,37.88616442,34.61007002
BC004004,60.15997124,72.69213369,77.84550885,59.35724365
BC005537,230.8059754,198.4913588,223.8637743,103.9629999
BC005561,26.118915,39.57017153,38.06529719,15.74803574
BC005624,108.2214499,102.1298571,122.6011438,109.3677335
BC006965,0,0,0,0
BC016548,0,0,0,0
BC016579,5.082822575,7.069237684,12.67203625,10.04854912
BC017158,85.90196775,62.6576153,71.43994629,58.51427258
BC017643,48.16592879,47.3346651,52.29779287,48.85908184
BC018473,0,0,0,0
BC020402,3.348335868,3.908640317,2.122055293,2.282636047
BC021614,17.80295891,0.637280574,1.048797346,2.982794716
BC021767,3.291833542,0.581225413,0.178531073,0.223984632
BC021785,0.233048109,0.286814254,0.206437997,0.154387214
BC021891,0,0,0,0
BC022687,0.352661004,1.26514361,1.602816604,2.570083104
BC023829,14.60068782,11.21417589,17.18918861,12.58937458
BC024139,0,0,0,0
BC024386,0,0.131898461,0,0
BC024978,17.51097115,12.02855323,16.63709221,10.76463583
BC025920,2.428371189,4.034433661,5.232618688,5.358417422
BC026585,38.93437981,25.30793831,26.72585847,19.47978561
BC027072,0,0,0,0
BC028528,36.22552928,59.2965673,92.48909129,76.74900546
BC029214,64.3592449,40.37577364,52.57609589,33.00056222
BC029722,44.6826821,33.52476321,26.70122249,29.6657984
BC030336,16.13305642,15.14247,10.07655266,4.354613693
BC030499,1.201701203,0.844943629,0.332953129,0.527256801
BC030500,0,0,0,0
BC030867,7.887639624,33.97867771,27.36054802,27.19948375
BC030870,0,0.149205336,0,0
BC031181,134.558954,118.3597316,88.46382333,98.17238267
BC031361,3.559103013,2.231495232,1.719991988,2.035194682
BC035044,1.244197286,11.08553286,92.8304457,123.6029095
BC037032,0.928453025,1.897002993,0.774502893,0.61781376
BC037034,82.74625023,53.05168087,55.44368175,32.13717493
BC037156,0,0,0,0
BC037704,12.57714362,5.785634433,7.475473775,6.168520035
BC039771,0.376864133,0,0.416222728,0.121375515
BC039966,0,0,0,0
BC042761,0,0,0,0
BC046251,0,0,0,0
BC048403,28.99176642,21.06950321,20.87757004,11.79734287
BC048502,0,0,0,0
BC048507,1.210468398,1.325303678,1.278949557,0
BC048546,0,0,0,0.015182388
BC048562,0,0,0,0
BC048602,0,0,0,0
BC048609,1.045212683,0,1.653218053,0
BC048644,0.203630271,0,0,0
BC048671,0,0,0,0
BC048679,0,0,0,0
BC049352,0,0,0.030387015,0.208631963
BC049715,4.236232937,0.357852891,0.916765216,0.510134162
BC049730,0.043611714,0.171256263,0.042735485,0
BC049762,0.968675781,0,0.161052683,0
BC051019,0.839545162,0.221044147,0.131404747,0.157479176
BC051142,12.32431285,5.636478174,4.395851496,1.608917243
BC051226,9.498227672,10.13005076,9.924623846,7.309247507
BC051537,1.48924629,1.71534899,1.761182087,3.663667638
BC051628,1.066102711,0.337819136,0.372640016,0.191235983
BC051665,0,0,0,0
BC052040,49.0431209,34.78789847,30.60038766,24.16134586
BC052688,0.133679635,0.233568071,0.144688967,0
BC053393,0,0,0,0
BC055324,14.77650434,27.15503332,26.16424173,26.29188941
BC055402,0,0,0,0
BC061195,0,0,0,0
BC061212,0,0,0,0
BC061237,0,0,0,0
BC064078,17.5770205,20.57949268,20.22947684,30.1893651
BC065397,7.504293438,5.068214316,3.984764743,3.471738178
BC068281,20.88156766,10.17541959,16.20272655,9.284425214
BC080695,0,0,0,0
BC089491,0,0,0,0
BC089597,0,0,0,0
BC094916,0.210705468,0.172678166,2.107336341,0.399513614
BC100451,4.132987992,2.450301469,1.978181193,0.490787672
BC100530,0,0,0,0
BC107364,0,0,0,0
BC117090,0,0,0,0
BC147527,13.16284423,7.552712034,9.256258166,16.25051128
Baalc,0.059693018,0,0,0
Baat,0.050129213,0,0.165461061,0
Babam1,46.70102741,47.6666763,53.50558204,46.59946045
Bace1,21.940555,13.98280554,24.8341078,15.40706778
Bace2,0.01335629,0.072216281,0,0
Bach1,34.2324694,33.90245988,22.38178428,7.635569771
Bach2,11.89902119,7.215793038,9.178070258,11.20781993
Bach2os,0.942163878,0.444598733,0.669374085,0.403215533
Bad,37.34021548,30.90757409,42.4183489,52.29153986
Bag1,301.1637775,330.3353138,268.7116897,276.0747095
Bag2,29.37766478,26.84202004,24.25077799,26.82490494
Bag3,33.20427358,18.77175049,19.19910846,19.13000999
Bag4,15.78532253,21.75189027,16.57852957,8.569688342
Bag5,62.69844044,75.25459071,75.28065321,74.48870916
Bag6,100.6091144,81.73174929,97.62506596,69.08667524
Bahcc1,30.34087466,23.15484114,26.8515437,23.35465158
Bahd1,14.64934457,11.28213867,11.25816088,9.63809848
Baiap2,12.45187435,6.28322152,13.45243299,26.49301461
Baiap2l1,3.56016642,1.086854952,1.073859232,0.997294157
Baiap2l2,0,0.701170114,0.906854455,0.436816265
Baiap3,0.265404965,0,0.73078865,1.04811539
Bak1,135.87616,93.91732935,143.0416967,66.52705334
Bambi,2.515381462,1.744777666,2.671249658,0.813544688
Bambi-ps1,3.424688446,2.16702897,4.00349226,1.057398871
Banf1,351.9709715,505.9122456,603.8340373,388.6811999
Banf2,0,0,0,0
Bank1,7.680960685,2.125586372,1.335881628,4.955137773
Banp,15.61850952,18.10655202,19.46586597,19.99137253
Bap1,61.49655491,52.85197658,57.16569472,45.48247318
Bard1,16.64261713,50.61090097,34.17510954,19.44266518
Barhl1,0,0.781965537,0.108139408,0.10269365
Barhl2,0,0,0,0
Barx1,0,0,0,0
Barx2,0,0,0,0
Basp1,25.76799089,13.33223999,18.51560627,33.32739067
Batf,88.35560075,70.75932188,69.70373632,90.49064859
Batf2,22.31333801,7.260551223,6.648226927,3.339100158
Batf3,0.508608369,0,0,0.362227837
Bax,72.20245777,61.22304647,80.81560543,96.93239181
Baz1a,42.38241593,77.15121601,103.3898844,71.09725233
Baz1b,123.7235519,197.1194379,195.6630977,160.6205764
Baz2a,60.34594921,45.8010357,55.44890124,33.8210923
Baz2b,77.25789172,76.69594452,91.62954626,90.80178523
Bbc3,13.03197435,8.929812173,5.591239163,3.203070681
Bbip1,37.8102411,41.70404461,25.70012499,21.47180249
Bbof1,4.970385073,4.613643938,5.125681849,4.507988532
Bbox1,0,0,0,0
Bbs1,6.489071178,4.643362107,3.676376605,5.473591971
Bbs10,22.9355489,16.28085228,16.54654456,12.46306391
Bbs12,13.38698666,13.61148674,8.742660698,9.836709616
Bbs2,18.09671902,9.074241569,12.11363471,9.540741734
Bbs4,11.59172037,11.68821913,11.63544624,9.209408213
Bbs5,5.259348035,4.025364418,4.961184514,2.027551249
Bbs7,6.107520967,3.20169167,4.284237998,5.807490176
Bbs9,30.68565464,26.89833529,25.18151681,20.24227284
Bbx,65.9302506,66.30069189,62.803784,46.34923506
Bc1,0,0,0,0
Bcam,14.69088831,4.715101857,1.45815123,3.479533467
Bcan,0.111817654,0,0,0
Bcap29,74.33588729,112.464045,96.99288176,47.02634532
Bcap31,244.4062341,269.2886765,279.6454699,295.5528078
Bcar1,0,0.153413601,0,0
Bcar3,0.87655643,1.032719937,1.084907841,0.124948356
Bcas1,0.221589787,0.366562531,0.99289247,0.786774114
Bcas1os2,0,0,0,0
Bcas2,81.74972029,111.5265883,71.46145058,56.73046753
Bcas3,30.03981249,23.0503526,24.8483048,18.3059366
Bcas3os1,2.160534567,1.874463322,1.419760863,1.286771026
Bcas3os2,0.481115769,0.691275366,1.89763199,0.252218089
Bcat1,0.06328615,0,0.336185035,0.412137933
Bcat2,35.14510839,30.74518714,31.44135132,22.63805869
Bccip,66.9090571,94.67407967,81.77494704,137.2606943
Bcdin3d,21.91063783,13.24084645,11.31893658,19.07146095
Bche,0,0,0,0
Bckdha,25.85471759,16.26359584,21.87862578,28.3989796
Bckdhb,31.70841527,24.80969534,21.72872213,28.13660571
Bckdk,42.14255871,46.27530511,46.8142004,32.29173087
Bcl10,33.11518376,44.01070827,48.81284615,80.12527666
Bcl11a,261.4987194,179.9082305,125.8597736,173.6678989
Bcl11b,0.115263563,0.070100501,0.119420806,0
Bcl2,77.92122099,109.5055719,111.0690016,132.0324514
Bcl2a1a,0.758000797,1.557657239,0.550499237,0.362361133
Bcl2a1b,1.792584143,2.056076616,1.573731538,3.087524928
Bcl2a1c,0,0,0,0
Bcl2a1d,1.256043633,0.989533603,0,1.094799384
Bcl2l1,37.76226966,26.19201991,17.56551359,6.625674917
Bcl2l10,0,0,0.376807254,0.220761905
Bcl2l11,16.08919681,17.40143532,18.39167478,18.09738731
Bcl2l12,31.94756355,31.94250819,31.43383526,43.23938726
Bcl2l13,25.59713693,26.77665816,23.36283895,16.5054611
Bcl2l14,2.993394448,1.828230536,2.095164499,2.782614399
Bcl2l15,0.04537815,0.973711053,0.111384676,0
Bcl2l2,21.22069977,14.65562579,13.43969744,12.7143523
Bcl3,8.100084588,6.284352348,12.16411758,30.60292035
Bcl6,7.342088517,5.546735637,9.946879736,13.79064209
Bcl6b,3.751130575,0.91282047,0.692623765,0.772583989
Bcl7a,34.13392707,28.05087554,31.9161158,21.75155549
Bcl7b,53.32793969,27.03086837,41.14855223,27.1529145
Bcl7c,31.25422258,25.75642483,22.22206799,15.65396921
Bcl9,64.80705715,40.13943052,56.31617111,40.09343141
Bcl9l,66.15829219,23.25231855,36.97964401,29.49605683
Bclaf1,294.383971,381.9983374,333.9677972,226.2472908
Bco1,0.425357828,0.467590735,0.063131359,0.024636825
Bco2,4.764226022,1.211571748,0.972336045,2.344357187
Bcor,76.2861746,98.866965,98.51738937,50.12792539
Bcorl1,33.53865581,22.26800032,23.98855099,11.12038446
Bcr,43.51388032,32.12321456,42.91461767,35.0116455
Bcs1l,26.67235894,27.01345361,27.83886176,26.19655742
Bdh1,2.619855232,2.013604965,1.644382507,1.028789148
Bdh2,15.28008634,6.65173586,7.209259088,5.214255198
Bdkrb1,0.376386782,0,0,0
Bdkrb2,0,0,0,0
Bdnf,0.009864914,0,0.025790109,0
Bdp1,49.40397013,62.44049626,54.55094079,40.46294835
Bean1,0.678432005,0.127745381,0.098772935,0.037245283
Becn1,76.68459752,74.73848065,63.17290608,62.34830609
Becn2,0,0.102352856,0,0.133743534
Begain,13.36165396,1.212826967,0.953040647,2.126426558
Bend3,12.82030922,16.76964152,14.84948073,11.92979528
Bend4,13.10993385,20.55748676,13.92742713,12.53165232
Bend5,12.62024703,8.392035447,8.063751655,14.49363541
Bend6,0,0.175225697,0.304070579,0.509472744
Bend7,6.007489873,2.629741311,3.057888337,1.215417137
Best1,5.008336866,4.198019289,4.498487478,1.698006258
Best2,0.254683466,0,0,0
Best3,0.411413025,0.125683654,0.020094835,0.127293861
Bet1,52.86949338,70.19526471,48.99218771,19.09997619
Bet1l,33.46728943,22.39863361,24.85310673,21.61842816
Bex1,155.2268478,78.52358928,38.39161949,21.27033983
Bex2,27.114736,11.54928556,7.45753962,3.568200659
Bex4,53.21569124,38.14351849,8.420430482,8.926246878
Bex6,1.083348799,18.84380687,74.68187372,80.41481596
Bfar,53.80741781,58.28764226,57.94778257,47.99164504
Bfsp1,2.003124428,0.54728247,0.109685629,0.066244601
Bfsp2,5.050802227,0.813558619,1.548439994,7.752127899
Bglap,0,0.720552512,0.496970272,0
Bglap2,0.278853512,0,0,0
Bglap3,0,0.28701328,0,0.098712147
Bgn,113.2421459,65.67308216,41.36046338,2.389711594
Bhlha15,3.19995523,1.950588425,3.778260981,1.119371417
Bhlha9,0,0,0,0
Bhlhb9,40.81400967,51.14713977,33.81747033,22.3832776
Bhlhe22,0.127590806,0.057559163,0.021916415,0
Bhlhe23,0,0,0,0
Bhlhe40,9.163089242,5.727509856,4.410967129,5.224834519
Bhlhe41,0.178920724,0.252131749,0.10600777,0.007954502
Bhmt,0.154230791,0,0,0
Bhmt2,0,0,0,0
Bicc1,0,0,0,0.040661036
Bicd1,17.97787745,16.66535653,9.580221251,4.803247751
Bicd2,25.77744339,29.61820362,23.18015693,14.92936168
Bid,38.26916003,41.61244752,74.04405248,45.66402579
Bik,0.707106168,0,0,0.340390904
Bin1,5.316819242,33.56841318,45.39366496,65.60123625
Bin2,338.1821353,369.2131922,344.2898537,355.3116269
Bin3,48.2320963,63.36279986,59.99820563,54.32185827
Birc2,82.72592735,70.47435314,59.6347206,46.62207016
Birc3,44.64203634,32.27361473,38.74779724,27.86140839
Birc5,73.85593654,199.8031197,123.6673805,228.2551682
Birc6,84.40067425,94.22310533,96.44796738,65.90140549
Birc7,0,0,0,0
Bivm,32.33558872,29.35472061,22.66635068,13.76847107
Blcap,20.27689116,21.22971897,18.99609131,16.53750277
Blk,0.526327082,0,0.044287551,0.294707475
Blm,17.93855504,51.72295756,35.20355716,28.53902484
Blmh,103.9621529,132.3998702,125.2741472,132.5526435
Blnk,1.074357107,0.810215891,1.284855928,6.377609254
Bloc1s1,267.7799064,244.6434036,301.9577307,303.1270614
Bloc1s2,58.73618825,50.36392806,73.38472695,110.7099743
Bloc1s3,9.068351548,5.89586758,8.183152627,7.383218386
Bloc1s4,15.79392431,22.06501664,18.24525775,13.31123183
Bloc1s5,24.10364174,15.76220917,12.34003516,10.93260574
Bloc1s6,25.0082461,24.74388113,21.40093838,15.44727595
Bloodlinc,0,0,0,0
Blvra,35.18953514,40.2719636,32.47000771,40.90231917
Blvrb,240.9655236,81.54154396,34.11435472,24.83373171
Blzf1,13.65333452,14.12549346,12.89580607,12.98786232
Bmf,5.684143439,1.040959153,0.931776459,1.556682058
Bmi1,62.22912376,57.7260729,40.22532947,20.78254372
Bmp1,15.999658,8.074385765,10.07500769,4.733495102
Bmp10,0,0,0,0
Bmp15,0,0.075200311,0,0
Bmp2,0.496806921,0,0.017215996,0
Bmp2k,12.93733118,25.29255904,20.40004966,13.61043931
Bmp3,0,0,0,0
Bmp4,6.6137733,0,0.155438812,0
Bmp5,0.078154698,0,0,0
Bmp6,0.40098219,0.273780327,0.303377431,0.156289635
Bmp7,0.194838972,0.665501526,0.354881236,0.154976416
Bmp8a,1.523915701,0.849475989,0.516576751,0
Bmp8b,0.91896744,0.784916999,0.328742047,0.559377778
Bmper,0.349586578,0.066187609,0.107497829,0.019731192
Bmpr1a,2.582163383,0.300289205,0.343116513,0.208583031
Bmpr1b,0.054703988,0,0.008972903,0
Bmpr2,56.95155603,48.1560988,40.37147509,25.07282098
Bms1,90.98812234,92.79780929,88.77782763,71.41969382
Bmx,1.178859234,0.578660695,1.049281714,0.090087386
Bmyc,94.68475924,46.7450512,99.95462716,244.071843
Bnc1,0,0,0,0
Bnc2,0,0,0.03679216,0.00720396
Bnip1,36.70193534,27.23939312,25.14477163,27.94307332
Bnip2,51.47123214,51.66392832,44.45436618,51.07145905
Bnip3,21.19165696,19.52942809,18.44994513,13.44933667
Bnip3l,83.04069564,90.23422143,65.99351656,45.50440797
Bnipl,0.879101516,0.259371312,0.641727509,0.064473282
Boc,6.030483082,1.155256496,0.800245401,0.379765549
Bod1,89.32944469,73.24375175,50.59436127,40.45603045
Bod1l,82.78618705,81.59446673,82.92511308,65.79932432
Bok,2.291716379,5.689016459,11.75843822,6.582885193
Bola1,47.95962795,61.02628234,52.99595138,70.12047902
Bola2,595.8833123,514.7530616,410.8195159,335.205856
Bola3,81.39430625,51.27447104,62.4998011,57.3868241
Boll,1.107145471,0.246794239,1.338808716,1.10728197
Bop1,40.66985903,40.83963943,47.95142211,41.47313004
Bora,28.19964682,47.44571244,41.71309189,23.53282961
Borcs5,10.88027787,8.352637387,10.10079195,5.855156174
Borcs6,13.43292582,15.37458383,18.66528026,16.30862162
Borcs7,23.88812471,23.42940627,26.02916142,20.07000033
Borcs8,137.5216042,98.51527739,111.3711055,87.77917042
Borg,0.310762792,0.08999132,0,0.017603348
Bpgm,60.89301271,52.50435995,41.12725673,32.37592674
Bphl,30.29408477,34.81888317,39.86142687,58.94503822
Bpi,1.149927491,0,0,0.03226136
Bpifa1,0,0,0,0
Bpifa2,0,0,0,0
Bpifa3,0,0,0,0
Bpifa5,0,0,0,0
Bpifa6,0,0,0,0
Bpifb1,0,0,0,0
Bpifb2,0,0,0,0
Bpifb3,0,0,0,0
Bpifb4,0.18785121,0,0,0
Bpifb5,35.21056696,9.441489382,7.106351693,1.121566584
Bpifb6,0,0,0,0
Bpifb9a,0.160349867,0,0.110267915,0
Bpifb9b,0,0,0.055526358,0
Bpifc,0.483826274,4.552239959,24.62783369,15.04652724
Bpnt1,8.241068644,6.308800857,5.943032551,7.287818899
Bptf,109.6979306,109.733773,115.0982364,104.2549014
Braf,35.80300247,32.50543454,26.94799981,17.57871376
Brap,52.05185203,50.19294682,42.38536174,35.17261315
Brat1,12.51478075,11.62070868,12.80636495,8.461617292
Brca1,13.47617101,43.30394055,36.24056473,35.64134286
Brca2,21.8018868,55.01366804,40.98173745,21.04474889
Brcc3,44.00635564,59.14775029,68.67340969,53.86072138
Brd1,72.42979042,72.83687971,77.24297134,63.46731812
Brd2,229.4729364,239.3104172,275.7078894,176.5666665
Brd3,70.65862801,80.48037465,76.50222182,56.01691176
Brd4,210.3576158,196.8050676,224.2917721,137.0178929
Brd7,98.88875915,133.3658237,141.684839,109.6638532
Brd8,57.55627979,64.84282799,56.8579538,61.23773053
Brd9,29.4365066,36.1849238,31.14050012,39.63313816
Brdt,2.596082191,1.256110553,1.122126955,0.913685466
Bre,105.8791201,82.3641085,115.2216251,89.4382846
Brf1,59.29317688,55.16044956,48.88403995,39.14281112
Brf2,6.266984662,4.433887465,7.124306726,3.274831207
Bri3,46.15774491,38.54383173,31.73969716,51.64412594
Bri3bp,26.41336041,34.05896652,33.65796283,27.26663797
Bricd5,0.159533171,1.430925307,0.977346752,0.479646484
Brinp1,0,0,0,0
Brinp2,0.079691911,0,0,0
Brinp3,0,0,0,0
Brip1,7.19522028,29.12900728,22.30056907,20.81021531
Brip1os,39.97793594,55.59536614,48.43412021,33.24167624
Brix1,42.57784639,53.19529607,47.70297455,51.39120087
Brk1,188.1142263,226.4755155,208.7168246,284.2074567
Brms1,40.98982619,41.79722487,54.74447934,46.92595145
Brms1l,20.35600859,29.61074015,18.79044355,17.24462996
Brox,26.08748543,28.16916018,21.79928959,14.23085656
Brpf1,36.79527878,40.27626075,48.11948957,33.31996659
Brpf3,31.08998537,24.59551645,25.69553184,29.00556106
Brs3,0,0,0,0
Brsk1,1.872367979,1.296216511,1.022453554,1.3321963
Brsk2,2.627110026,1.356589175,2.351629185,1.639143391
Brwd1,59.12019611,64.9850862,54.16177587,55.5016128
Brwd3,17.99973635,23.53751345,25.21429519,19.84947127
Bscl2,105.9143307,105.3151744,103.025773,68.29212946
Bsdc1,50.94401889,31.12356231,39.17433367,19.78164214
Bsg,377.6605066,323.5774836,346.2127125,279.0527798
Bsn,4.828384874,4.383565604,6.694930892,5.637343655
Bsnd,0,0,0,0
Bsph1,0,0,0,0
Bsph2,0,0,0,0
Bspry,2.08496891,3.725423508,1.948605495,0.606648949
Bst1,0.210656315,0.085155219,0.071834122,0.158588739
Bst2,127.4776127,87.00593268,135.8907914,164.9179403
Bsx,0,0,0,0
Btaf1,35.29776628,34.67888662,34.65258817,27.50117156
Btbd1,46.42619594,49.13630081,35.3392638,31.39628503
Btbd10,11.86607922,17.38526447,14.98426875,11.42725225
Btbd11,1.333858986,3.451785666,3.753520615,2.875415456
Btbd16,0.015098811,0.183146923,0.222043217,0.564068449
Btbd17,0,0,0,0.149762347
Btbd18,1.340525362,1.435543609,0.987888027,1.154624008
Btbd19,13.77862742,12.48846112,10.93453184,9.045133469
Btbd2,28.62453675,19.0938104,18.10184714,21.25329818
Btbd3,19.99690807,16.49790347,12.85256785,11.6001828
Btbd6,31.64555613,21.22962851,21.70826174,16.03641081
Btbd7,42.37012768,40.68539444,44.23368629,26.45454436
Btbd8,9.133030288,4.441260466,2.987926341,2.985038814
Btbd9,28.587672,24.86035645,26.43899549,17.45587891
Btc,7.020703477,3.262914716,1.685516236,1.084363484
Btd,28.84123534,31.47592842,26.93004478,16.05989791
Btf3,286.7085401,338.601669,336.0764698,543.8276951
Btf3l4,16.92295468,15.33328598,11.71653618,14.53937789
Btg1,74.41883299,46.84953974,43.28895924,21.25582912
Btg1-ps1,0,0,0,0
Btg1-ps2,0,0,0,0
Btg2,66.64793175,41.04680718,44.81868633,23.56674418
Btg3,43.6868611,45.76417069,32.32908157,28.8925125
Btg4,0.234992961,0,0,0
Btk,53.03609372,81.06591756,80.53563218,85.71983059
Btla,0.255765777,0.623152005,3.6371887,29.81984816
Btn1a1,0,0.058107388,0.01375794,0
Btn2a2,0,0,0.036594863,0
Btnl1,0.081613368,0.150560973,0.110541416,0
Btnl10,1.731367382,0,0,0
Btnl2,0,0.140869322,0.508666097,0.066008717
Btnl4,0,0,0.069767623,0.062947295
Btnl5-ps,0,0,0,0
Btnl6,0,0,0,0
Btnl9,4.53032388,13.360375,17.97503449,9.831428392
Btrc,22.39344796,18.55424696,18.10940495,11.17431031
Bub1,6.39272656,40.1052795,26.18052652,26.99481524
Bub1b,29.21862645,88.14987863,72.9024464,83.40284128
Bub3,93.96187921,151.4862171,119.0157742,160.0057273
Bud13,29.15340419,28.53328691,32.37730963,21.09131815
Bud31,116.8667075,108.8591904,111.559007,169.9676677
Bves,0,0,0,0.036336338
Bvht,3.120459695,0,1.8277201,0.936131511
Bysl,26.18413725,22.50940956,22.30745879,15.61234372
Bzrap1,3.361096744,2.330162266,3.840080578,2.31022327
Bzw1,134.3299671,160.4095836,133.4228095,96.37997243
Bzw2,81.71521866,92.83829294,111.3650509,97.41596969
C030006K11Rik,42.29734342,41.9795144,38.77786148,30.11293077
C030007H22Rik,0,0,0,0
C030013C21Rik,4.149269925,1.116444206,0.09171264,0.136985159
C030013G03Rik,4.294342188,12.08231281,10.46550879,21.17669513
C030016D13Rik,2.174718045,1.216395862,0.974853925,0.568841798
C030018K13Rik,0,0,0,0
C030023E24Rik,0,0,0,0
C030029H02Rik,0.019899902,0.1001301,0,0
C030034I22Rik,11.52706527,8.598886567,5.677820005,5.959042739
C030034L19Rik,16.60435813,31.27441481,56.979881,90.98114436
C030037D09Rik,26.36822471,11.41032938,9.416934837,11.15586821
C030039L03Rik,3.525759315,3.267347563,2.392800495,1.892011087
C130021I20Rik,0,0,0,0.025345825
C130026I21Rik,2.040726478,1.912635564,1.839793816,0.89662357
C130026L21Rik,0,0,0,0
C130030K03Rik,0,0,0,0
C130036L24Rik,8.434017824,8.367066757,5.942969917,4.680682863
C130046K22Rik,11.9239049,6.366744501,5.052400259,4.165451392
C130050O18Rik,6.027458282,3.414129082,1.713181602,5.243951536
C130060C02Rik,0.809467303,0.484865268,0.781375913,0
C130060K24Rik,0,0,0,0
C130071C03Rik,0,0,0,0
C130074G19Rik,0,0.069703807,0,0
C130079G13Rik,0,0,0,0
C130080G10Rik,0,0,0,0
C130083M11Rik,2.176695981,1.5112978,1.12518975,0.416960213
C1d,36.06341888,45.7245917,32.62575718,9.476709005
C1galt1,38.79590066,73.06146222,37.91455842,10.4134935
C1galt1c1,26.76806552,28.58756667,40.98236378,21.10566013
C1qa,0.093167633,1.076507872,0.60344362,0.54664716
C1qb,1.044721153,2.998821065,4.743469295,2.99050564
C1qbp,305.6584418,346.8499309,374.8760443,368.4083871
C1qc,2.885068784,4.25216335,3.220903338,3.980169863
C1ql1,2.556476211,0.931275588,0.671965038,0.829724131
C1ql2,0,0,0,0
C1ql3,1.304846897,0.983259767,0.522301483,0.101103209
C1ql4,0,0,0,0
C1qtnf1,0,0.173010178,0.022154423,0.047610655
C1qtnf2,0,0,0,0
C1qtnf3,0.757970077,0.611115468,0.041531036,0.148622412
C1qtnf4,1.03949392,0,0.279221648,0.564989711
C1qtnf5,0,0.349190746,1.456E-05,0.127939081
C1qtnf6,12.80920253,9.734871487,10.45914102,4.210873292
C1qtnf7,0,0,0,0
C1qtnf9,0,0,0,0.030463381
C1ra,20.61436908,8.772129469,13.60496726,6.118812414
C1rb,2.469182363,2.002004928,2.522703074,0.103285215
C1rl,25.19469669,9.69710182,8.484337874,4.198505442
C1s1,0.123055733,0.072331173,0.118409479,0
C1s2,0,0.4108616,0.092278015,0.055833503
C2,0.812924555,0.062534581,0.185926459,0.139822003
C230004F18Rik,0,0,0,0
C230014O12Rik,0,0.082246955,0,0.023553752
C230024C17Rik,0,0.04504519,0.105391244,0
C230035I16Rik,3.879519173,1.391904944,3.174470787,2.822738201
C230037L18Rik,13.70213305,6.037221122,4.884604208,4.165383901
C230072F16Rik,1.367542974,0.315333745,0.256798734,0.223157859
C230079O03Rik,0,0,0,0
C230091D08Rik,40.57060776,41.16124701,25.149156,4.696273441
C2cd2,13.03662971,13.25543413,10.09066615,6.827525654
C2cd2l,11.39808589,6.606050395,6.601168037,4.557578042
C2cd3,45.56814515,48.85291523,54.57160995,40.5014186
C2cd4a,0,0,0,0
C2cd4b,0,0,0,0
C2cd4c,0.046396893,0,0,0
C2cd4d,0,0,0,0
C2cd5,97.57415254,103.5510822,81.6056269,47.36734702
C3,16.43865578,6.052374222,18.86447674,0.566653381
C330004P14Rik,0,0,0,0
C330006A16Rik,183.8225545,210.1280348,201.5254161,91.39014393
C330007P06Rik,44.16137666,43.01467466,41.8776101,21.73974445
C330011F03Rik,0,0,0.059512167,0.028723615
C330013E15Rik,5.19173902,2.575619866,3.334562876,1.740795982
C330013J21Rik,4.64592797,1.676362552,3.328717051,3.357609751
C330018D20Rik,11.50277234,10.61001954,6.348899818,3.27513492
C330021F23Rik,319.0030104,305.1472433,323.1697236,352.0770883
C330022C24Rik,0,0,0,0
C330024C12Rik,0,0,0,0
C330024D21Rik,0,0,0,0
C330027C09Rik,10.7455561,37.51703959,22.83462692,21.1707896
C3ar1,2.089421038,1.321619439,0.687771731,0.332470756
C430002N11Rik,7.496235181,3.860467029,2.404241609,1.565373299
C430049B03Rik,7.907017251,7.415587789,5.855825371,1.403978762
C4a,0.437296337,0.419725033,0.084907474,0.143174315
C4b,0.859704984,1.124056943,1.854049278,0.502868683
C4bp,0,0,0,0
C4bp-ps1,0,0,0.174676378,0
C530005A16Rik,2.615648869,3.241067113,2.538528557,2.855623521
